text,,,,,,,,,,,,,,,,,,,,,Label
Late to the game but just had my first amazon locker experience HOW COOL,,,,,,,,,,,,,,,,,,,,,0
You could open the catovitch cat cafe and vr cave complete with Amazon locker,,,,,,,,,,,,,,,,,,,,,1
Have you considered getting a amazon locker installed by your house,,,,,,,,,,,,,,,,,,,,,1
Hi Andrew All parcels delivered to Amazon Locker locations must be picked up within three days If you re not able to pickup your parcel within this timeframe the parcel will be returned to us and you will receive a refund KA,,,,,,,,,,,,,,,,,,,,,0
Hi Just to confirm if my email says to collect a delivery from Amazon locker by tomorrow 20 March is this inclusive until the closing time 10pm Thanks,,,,,,,,,,,,,,,,,,,,,1
I never had that happen to me but Amazon locker might be a good option,,,,,,,,,,,,,,,,,,,,,1
Don t forget we have an amazon locker in store never miss your orders again twitter com QfeYzdwi5j,,,,,,,,,,,,,,,,,,,,,1
You know youre a wrestling fan when you need a new gym locker and when going to Amazon to buy one you immediately think of Chris Masters,,,,,,,,,,,,,,,,,,,,,1
Girl I was shocked and excited to discover that my new apartment complex has a package locker room So I don t have to worry about my stuff getting stolen anymore and I can pick up whenever Also Amazon lockers are amaaaazing,,,,,,,,,,,,,,,,,,,,,0
The view while I wait for book to be put in a locker for pick up Amazon@ASUC Student Union in Berkeley CA pic twitter com hT8kUnCnfi,,,,,,,,,,,,,,,,,,,,,1
Please send me the item I ordered I have never ordered a HDMI cable I have ordered an IPhone XS I cannot be responsible for amazon locker service delivery being not enough secured,,,,,,,,,,,,,,,,,,,,,1
You can also use amazon locker for many items,,,,,,,,,,,,,,,,,,,,,1
An amazon locker,,,,,,,,,,,,,,,,,,,,,1
I saw the episode on Amazon and I Agree it s a Major brand with ridiculous amounts of money Right know they re bigger than Walmart and yes foot locker cause Me goes on website sees new shoes for 4 99 Days later receives shoes,,,,,,,,,,,,,,,,,,,,,1
I ordered a book from after not being able to order from Saturday afternoon The book was scheduled to arrive in between the 21st and 28th I receive notice Saturday evening that book would arrive to a selected locker Sunday The 1st ti,,,,,,,,,,,,,,,,,,,,,1
MY DAD JUST TEXTED ME SAYING HE GOT AN EMAIL SAYING MY COWBOY HAT IS READY TO PICKED UP AT THE AMAZON LOCKER OMFG,,,,,,,,,,,,,,,,,,,,,1
the Amazon Locker on campus used to come so clutch the one I use here is so out the way,,,,,,,,,,,,,,,,,,,,,1
are yall crazy You cant put other peoples packages in the locker with other peoples things This is how things get stolen Its enough I can protect packages that come to my door but this is what yall doing at a secure location pic twitter com S7FKqTPMOL,,,,,,,,,,,,,,,,,,,,,0
You need to order a hazmat suit via amazon locker,,,,,,,,,,,,,,,,,,,,,1
well in this particular case I m having it delivered to an Amazon Locker so I don t have to wait in silence at home for a knock at the door to make sure I don t miss it But it would still be nice to have an idea of when it ll get there,,,,,,,,,,,,,,,,,,,,,1
Trying out the Amazon locker thing since the last time I ordered from them they just dumped the parcels at the bottom of the stairs without even telling me,,,,,,,,,,,,,,,,,,,,,1
I m so glad I made a pitstop at the Amazon locker on the way to work this morning twitter com IZMKDBPfQV,,,,,,,,,,,,,,,,,,,,,1
Living right next to an amazon locker is so clutch They really be delivering my items in a day,,,,,,,,,,,,,,,,,,,,,1
Idk if you were ordering from Amazon or if MHK has an Amazon locker but those are really great and easy and keep your things from getting stolen,,,,,,,,,,,,,,,,,,,,,1
Nope I actually went to the wrong locker by accident but I noticed that door was open and wouldnt close,,,,,,,,,,,,,,,,,,,,,0
Is it your locker,,,,,,,,,,,,,,,,,,,,,1
Hey just a heads up your piras locker has a broken lock in one if its units Doesnt close pic twitter com qm276tDety,,,,,,,,,,,,,,,,,,,,,0
My new corset is at an amazon locker downtown and I am not going to fucking brave this shit for anything today,,,,,,,,,,,,,,,,,,,,,1
Handy new locker in Matalan pic twitter com 0WVmjCgqys,,,,,,,,,,,,,,,,,,,,,1
you and entrepreneurs like you are what make this country great recently used Amazon locker to return an item and it worked beautifully Genius YOU know what you re doing unlike DT,,,,,,,,,,,,,,,,,,,,,1
Just experienced Amazon Locker WOW YOU are a true genius businessman unlike a certain occupant of the white house THANKS Mr Bezos,,,,,,,,,,,,,,,,,,,,,1
just picked up a baby pink pod skin from the amazon locker b c consumer culture takes no prisoners,,,,,,,,,,,,,,,,,,,,,0
Amazon has it available for overnight delivery  you could have it delivered to a locker,,,,,,,,,,,,,,,,,,,,,1
i want to go pick up food but i also am waiting for my package to be delivered to the amazon locker and i dont want to have to leave my house twice,,,,,,,,,,,,,,,,,,,,,1
Amazon said my thing was delivered did you like da pants And if so can we get pics  I didn t get any pants in the Amazon locker but maybe it s in the mailbox I always forget to check that I did get a cute bunny shirt tho ,,,,,,,,,,,,,,,,,,,,,1
7 elevens are supposed to be open 24 hours A day If they have an Amazon locker there you should be able to have access to it without having to make a purchase,,,,,,,,,,,,,,,,,,,,,1
Expected my package to come around 1 4pm but its taking so long to get to the Amazon locker,,,,,,,,,,,,,,,,,,,,,0
Thank you for taking valuable time out of your day to provide us with this information I have escalated this information to our Amazon Locker team so they can use it to improve our services AI,,,,,,,,,,,,,,,,,,,,,1
No that s the thing I can try to use an Amazon locker but I hope I can find a way around it like I ve done in the past,,,,,,,,,,,,,,,,,,,,,0
At Amazon center to drop a package Clerk asked if I wanted the Amazon experience Before I respond she nods to me hands me a phone with a QR code points me toward a scanner which opened a small locker Inside it a plastic squirt bottle ME You HER We pee in this,,,,,,,,,,,,,,,,,,,,,0
Im very pleased that they have amazon locker out here,,,,,,,,,,,,,,,,,,,,,1
amazon decided to ship my dreamcatcher album to the amazon locker in town tomorrow the one day im not in town,,,,,,,,,,,,,,,,,,,,,1
I have been calling the company for 7 days to get a new pickup code for my parcel from Amazon locker but I didn t get any yet help me with that please,,,,,,,,,,,,,,,,,,,,,1
Also amazon locker is clutch af,,,,,,,,,,,,,,,,,,,,,1
What good is Amazon Locker if large expensive items that I don t want sitting around on my doorstep all day are too big for Amazon Locker Literally the ONLY reason why I d use Locker is to protect large items that might get stolen off my porch Please improve Locker,,,,,,,,,,,,,,,,,,,,,1
Amazon is hiring 3 000 remote workers in 18 states Applicants are asked to squeeze themselves into any local Amazon locker where they will be picked up for consideration ,,,,,,,,,,,,,,,,,,,,,0
XPLORER Magnetic Hanging Locker Door Organizer Black Pink 52 x 11 Pink Locker Bag Black Locker Bag for Door or Police Locker via,,,,,,,,,,,,,,,,,,,,,0
FYI there is a broken locker 6th column 3rd row I wear XXL Amazon Locker Scepter 4690 S Kirkman Rd at 7 Eleven Orlando FL 32811 2833 pic twitter com U5lqf0Kvzy,,,,,,,,,,,,,,,,,,,,,0
Garden Square has an Amazon locker a great way to collect parcels Simply select Fisher when making orders then pick up your parcels at a time convenient for you RT twitter com zRHLo3V18m,,,,,,,,,,,,,,,,,,,,,1
It definitely aint stopping me tho I actually have some items getting dropped off at my Amazon locker today,,,,,,,,,,,,,,,,,,,,,1
Better than a locker by amazon there always bloody full,,,,,,,,,,,,,,,,,,,,,1
That s why there should be an locker at every corner ,,,,,,,,,,,,,,,,,,,,,1
GOT A NICE PACKAGE ALRIGHT guess I m gonna have to retrieve it from the Amazon locker tonight ,,,,,,,,,,,,,,,,,,,,,1
Just took a nice midnight drive out to an Amazon locker to pick up a thing I bought and MAN was I just hit by a wave of nostalgia I miss driving at night The roads are so quiet and it s nice and relaxing Nice cool air street lights it all kinda takes me back,,,,,,,,,,,,,,,,,,,,,1
As you can see we used an Amazon Locker finally lol And its super simple too From the email or text that Amazon sends either scan the unique barcode or type in the pickup code  ,,,,,,,,,,,,,,,,,,,,,1
so today I went to pick up my pkg from one of those Amazon lockers and of course it s in the highest locker AND of course they tucked it all the way in the back of the locker THANK goodness for the lovely lady blessed with height who rescued me from this tragedy,,,,,,,,,,,,,,,,,,,,,1
I just listed Under Armour Women s Locker Short Sleeve T Shirt for 25 00 via ,,,,,,,,,,,,,,,,,,,,,1
my order is meant to arrive to an Amazon locker today by 8pm but it hasnt been dispatched yet what are the chances it will actually come today,,,,,,,,,,,,,,,,,,,,,1
Even worse theres an amazon locker on site but its always full,,,,,,,,,,,,,,,,,,,,,0
Delivery attempted Can t wait for the third attempt on Friday when they ship it back to Amazon because they couldn t deliver to the locker,,,,,,,,,,,,,,,,,,,,,1
horrible experience from beginning to end Oh yea can you clean the screen on your locker,,,,,,,,,,,,,,,,,,,,,0
I wouldn t trust finding it at all Amazon locker would be another option and if you stage it you can include a mailer to send out what you ve shot so there s fresh film when you get home,,,,,,,,,,,,,,,,,,,,,1
locker is pretty cool tbh pic twitter com 1CnatKXcWr,,,,,,,,,,,,,,,,,,,,,1
As much as I want to resist Amazon taking over everything I must say the locker pick up option is pretty convenient,,,,,,,,,,,,,,,,,,,,,1
Going to use an Amazon locker for the first time If I don t make it back tell Jeff Bezos I love him,,,,,,,,,,,,,,,,,,,,,1
Picked some stuff up from an Amazon locker really cant describe how lovely it was opening my car door and hearing my music playing,,,,,,,,,,,,,,,,,,,,,1
Pre ordered straight to the Amazon locker so I don t miss a delivery,,,,,,,,,,,,,,,,,,,,,1
amazon locker locker     pic twitter com MldUkd3cbl,,,,,,,,,,,,,,,,,,,,,1
So it arrived But the amazon delivery person put it in a package locker that the box is either the wrong shape to fit in or the locker is broken Basically the package locker is holding it hostage Ive already sent the leasing office an annoyed email,,,,,,,,,,,,,,,,,,,,,0
Dropping off at Amazon Locker Denny at in Frisco TX pic twitter com zkfDUyiWZX,,,,,,,,,,,,,,,,,,,,,1
Hi am trying to order something to the Amazon locker bit it won t let me what am I doing wrong,,,,,,,,,,,,,,,,,,,,,0
Hey I love being able to get things delivered to an Amazon Locker while I m at work but I m 4 11 and I can t reach the top boxes My deliveries are always in the top box I have to flag random people down to reach my stuff is there anyway I can ask for a lower box,,,,,,,,,,,,,,,,,,,,,1
hi how do I place an order on amazon Locker,,,,,,,,,,,,,,,,,,,,,1
If my return options don t include Amazon Locker I will 100 keep something that I am not satisfied with,,,,,,,,,,,,,,,,,,,,,0
I just have to make one quick run out tomorrow to pick up my delivery of Game of Thrones S2 S3 coffee and a bag of Good Plenty from the Amazon Locker then I m good for the rest of the week Getting my taxes ready for the accountant and watching MSNBC for updates,,,,,,,,,,,,,,,,,,,,,1
Also when I searched google for whole foods amazon locker dandelion the first article showing off this locker from August 2018 also showed it blocked by carts,,,,,,,,,,,,,,,,,,,,,1
please stop from blocking the lockers not the first time It s the dandelion locker pic twitter com MQHrnSGjcW,,,,,,,,,,,,,,,,,,,,,1
I just listed ZINT BROWN TRAVEL JEWELRY BOX MULTI COMPA for 90 99 via ,,,,,,,,,,,,,,,,,,,,,1
Walking to the amazon locker and its next to a dunkin so i might treat myself,,,,,,,,,,,,,,,,,,,,,1
If you d like you can have your packages delivered to an Amazon Locker in your area instead of to your home You can see more about this here I hope this helps MO,,,,,,,,,,,,,,,,,,,,,1
I stayed up till 4 am which should have been 3 playing Odyssey And Im picking up Lets Go Eevee from Amazon locker today My little Switch library is slowly coming together,,,,,,,,,,,,,,,,,,,,,0
I feel less a paediatrician more a courier this weekend on receiving a message from my husband to let me know his parcel is ready for collection from the amazon locker,,,,,,,,,,,,,,,,,,,,,1
My brother ordered this as a gift My personal preferences are to leave with a neighbour although after previous bad experience there I use an Amazon locker Personally I think my brother deserves a refund for wasting time chasing this up,,,,,,,,,,,,,,,,,,,,,0
Win a Noah Hanifin NHL All Star Jersey Simple Rules Share this page with your friends Purchase one or more of any of The Florida Caniac T Shirts and Hats at either Amazon or Squad Locker Each item purchase is a drawing to be entered to win Purchases must be made before 4 9 pic twitter com rqvb9qbjWf,,,,,,,,,,,,,,,,,,,,,1
Being 28 is going to a gig then picking up my order from a nearby Amazon locker on the way home,,,,,,,,,,,,,,,,,,,,,1
Amazon s free postage somehow sneaks up to 8 on a 30 order Its the FFG sleeves what does it the paints going to a locker Order then gets split but not shown until payment review Bye not buy The Grizzled sleeves At least now know where Mr Gribben works at the weekend 0,,,,,,,,,,,,,,,,,,,,,1
Amazon if you have a prime account it takes 2 days and you can find a amazon locker close by to pick it up at,,,,,,,,,,,,,,,,,,,,,1
Jackie feels like she needs an Amazon Locker for her home ,,,,,,,,,,,,,,,,,,,,,1
i shall be using the Amazon Locker at the whole foods ,,,,,,,,,,,,,,,,,,,,,1
Send to an Amazon locker next time or dont stay at a business hotel,,,,,,,,,,,,,,,,,,,,,1
Im all of about 5 foot nothing so of course my delivery is in the highest amazon locker,,,,,,,,,,,,,,,,,,,,,1
Hey 2k support thanks for taking the time to assist me with my 2k issue Im experiencing Ok so I recently signed up for Twitch Amazon prime After signing up I went to redeem my in game loot and rewards and to no avail was not able to redeem my Promo Locker codes,,,,,,,,,,,,,,,,,,,,,1
hi can yall help me with a return on an undelivered order to amazon locker,,,,,,,,,,,,,,,,,,,,,1
Well get you a 6 pack even if we have to leave it on an Amazon locker But I have to ask you a question Do you have an Astros World Seeiea ring to wear while you drink the Crawford Box nectar,,,,,,,,,,,,,,,,,,,,,1
unfortunately the closest amazon locker is like an hour and a half away,,,,,,,,,,,,,,,,,,,,,0
Could send it to an amazon locker near you Would only need your zip not full address,,,,,,,,,,,,,,,,,,,,,0
If your product gets a one star rating on Amazon you re in the hurt locker You need a five positive comments to overcome the damage,,,,,,,,,,,,,,,,,,,,,1
Nope The Amazon email is definately season 18 I also got one saying that Macra Terror is estimated for the 1st of april I think its because I m using an amazon locker,,,,,,,,,,,,,,,,,,,,,1
Chatted with employee Asanda refuses 2 give any info will post chat employee says 2 find other locker gee sorry no control very popular When asked how far 10 miles 20 50 Across state line I posted 4 different addresses Now what,,,,,,,,,,,,,,,,,,,,,1
You are not alone my copy should be turning up at a amazon locker some point today hopefully so I can listen and read on my way home from work,,,,,,,,,,,,,,,,,,,,,1
New book picked up from amazon locker and my love ordered another I had in the cart that I just needed to get my hands on,,,,,,,,,,,,,,,,,,,,,1
Just picked up a package from Amazon locker at and paid for some groceries using prime to get a discount at how easy that was,,,,,,,,,,,,,,,,,,,,,1
i wish they could send them to my amazon locker,,,,,,,,,,,,,,,,,,,,,1
465 Stores Closed Between Gap JCPenney Victorias Secret and Foot Locker Retail stores find difficulty competing with online giants like Amazon and fall by the way side When starting your retail site set yourself up for success with the right broker pic twitter com XAqpBr1pa1,,,,,,,,,,,,,,,,,,,,,1
Surprisingly I m getting mine tomorrow as well I thought I was going to have to wait a week due to my shipping method that I used so I ll be playing probably Saturday because I ll be picking it up from an Amazon locker on my way to work,,,,,,,,,,,,,,,,,,,,,1
hi The Amazon locker is not working at 88 Euston Rd London I cant collect the parcel another day while is supposed to be there and I want the item What is your solution for a customer who pays for Amazon Prime,,,,,,,,,,,,,,,,,,,,,1
 When purchasing ask about an amazon locker for delivery,,,,,,,,,,,,,,,,,,,,,1
Must be something similar to amazon locker,,,,,,,,,,,,,,,,,,,,,1
You dont add it to your wish list that would defeat the object of an anonymous wish list they just need to know your closest amazon locker and give you a code to pick it up,,,,,,,,,,,,,,,,,,,,,1
Type amazon locker into the amazon search bar,,,,,,,,,,,,,,,,,,,,,1
Type in amazon locker into the amazon search it explains there,,,,,,,,,,,,,,,,,,,,,1
Ooo so now my loyal fans can purchase any item they want from Amazon and send it to my local Amazon Locker pick up just like a PObox but better,,,,,,,,,,,,,,,,,,,,,1
How if at all will this affect Amazon pick up and drop of locations or Amazon locker locations,,,,,,,,,,,,,,,,,,,,,1
Hello put in 3 different locker locations all come up full Now what you don t want my,,,,,,,,,,,,,,,,,,,,,1
Don t forget we have an amazon locker in store never miss your orders again twitter com EhgrDc0Lo5,,,,,,,,,,,,,,,,,,,,,1
Up against it to get 2 new locker installs completed on time group twitter com U4YhBdCzow  at Premier Inn,,,,,,,,,,,,,,,,,,,,,1
Argos is just a big amazon locker,,,,,,,,,,,,,,,,,,,,,1
ac3 finally went up for preorder on amazon but its released the day after i move and i dont have my new address yet and it wont let me pick up from an amazon locker i call homophobia,,,,,,,,,,,,,,,,,,,,,1
Fulltime Van life 3 year Vanniversary Amazon Locker Solar panels Los Angeles,,,,,,,,,,,,,,,,,,,,,1
Real talk You need to do something about your couriers if you want to be in this delivery game Leaving packages in an open air and publicly accessable mail area when there s a package locker in place is lazy,,,,,,,,,,,,,,,,,,,,,0
I feel this everytime I pick up my mobile orders is there some sort of locker way of alleviating my guilt and preventing old ladies from calling out innocent coffee drinkers Trust but verify ,,,,,,,,,,,,,,,,,,,,,1
But this is not helping me at all My twitch is linked to my amazon prime account and is showing me the same locker code I wont be able to redeem,,,,,,,,,,,,,,,,,,,,,1
Amazon has lockers that they deliver to Secure safe and you access your package with a code that is emailed to you once its been delivered to that locker The locker I use most frequently is at the TD Bank on St Clair near Runnymede,,,,,,,,,,,,,,,,,,,,,1
Hi I dont have a safe place as I live in a big block of flats and hardly converse with my neighbours But we always make sure one of us is in if we think the package would be bigger than our letterbox or if were out we Amazon locker it That only seems like our 2 options,,,,,,,,,,,,,,,,,,,,,1
I went and collected some books from an Amazon Locker and walked back to my badly located hotel on the quayside Thankfully none of the books got damaged Hurrah for Amazon packaging,,,,,,,,,,,,,,,,,,,,,0
Must have been a weird bug in Amazons pre order system Oh well Its waiting at a locker nearby and Im downloading the audiobook as I type,,,,,,,,,,,,,,,,,,,,,0
How did it take me until now to find out about the Amazon locker at Wolverhampton bus station Super handy Cheers,,,,,,,,,,,,,,,,,,,,,1
Sick of ordering shit everyday I find more shit I need in this house since Friday I been to Amazon locker Home depot Lowes Walmart every single day,,,,,,,,,,,,,,,,,,,,,0
I owe my entire life to the amazon locker,,,,,,,,,,,,,,,,,,,,,1
Me I can get Amazon packages in one day instead of two if I pick them up at the locker location Me one day later It s too cold to go to the locker location I ll go when it warms up in two days,,,,,,,,,,,,,,,,,,,,,0
I get my I get all my fits from Foot Locker Walmart Amazon and Hot Topic pic twitter com JafvRVHAA6,,,,,,,,,,,,,,,,,,,,,1
Basically outta breath because I ran 3 blocks to get to my amazon locker before anyone got home and holy fuck I finally fucjing got them and my sweater that Im ordered Im so happy pic twitter com R1qnK6Kd4U,,,,,,,,,,,,,,,,,,,,,1
got my NEW CHARGER YAY also it s LUNCHTIME also i GOT LOST ON MY WAY TO THE AMAZON LOCKER but that just meant i got to GO WALK AROUND SEATTLE A LOT which is a VERY COOL PLACE,,,,,,,,,,,,,,,,,,,,,1
HAHA new charger has arrived time to bolt to and from the amazon locker during the lunch break,,,,,,,,,,,,,,,,,,,,,1
First off what is an amazon locker Secondly why does 7 11 on silver hill rd have one,,,,,,,,,,,,,,,,,,,,,1
Or put a data center in to dump prime video to the masses that much faster while using the place as a Locker point or a goods delivery intermediate area for gig amazon flex delivery people The plan is to be everywhere,,,,,,,,,,,,,,,,,,,,,1
Yeah lovely day in London too I m expecting a delivery to an Amazon Locker soon so looking forward to taking a walk in the sunshine,,,,,,,,,,,,,,,,,,,,,1
I think the next time I order with Amazon I m going to give the Amazon locker a try,,,,,,,,,,,,,,,,,,,,,1
Idea Orion s Locker like Amazon locker but for chocolate treats,,,,,,,,,,,,,,,,,,,,,1
Rent out your Teslas trunk real estate as an Amazon Locker ,,,,,,,,,,,,,,,,,,,,,1
I bought shoes online but I have to pick it up at this amazon locker Im so lazy like why,,,,,,,,,,,,,,,,,,,,,0
Momazonians want Jeff Bezos to start offering daycare at Amazon Melissa Locker Fast Company,,,,,,,,,,,,,,,,,,,,,1
Amazon is delivering things to lockers catch me ordering last minute rave toys and glitter to my locker pic twitter com jqbBGr4mPY,,,,,,,,,,,,,,,,,,,,,1
The entire baggage claim experience needs an overhaul Crowds swarming a conveyor blaring sirens bags emerging from the wall Take some inspiration from Amazon lockers Move pickup somewhere I can pleasantly grab a coffee and send me a notification w a locker code when ready pic twitter com GRH2IdUMv3,,,,,,,,,,,,,,,,,,,,,1
That s actually what got us to watch it again I found a ton of never opened DVD box sets in a locker when I asked social media what they were looking for I got a ton of messages asking for Chuck So we felt compelled to revisit it on Amazon Prime,,,,,,,,,,,,,,,,,,,,,1
And with some of the things I need for my business the amazon locker isnt always an option for shipping,,,,,,,,,,,,,,,,,,,,,1
Android Samsung S Planner Agenda Google Calendar widget Todoist S Note Action Memo Alarmdroid Samsung Music GO Launcher GO Locker GO email widget Amazon Kindle Memorise Firefox Messages sms Twitter WhatsApp FB Messenger Trillian Signal Stopwatch Timer,,,,,,,,,,,,,,,,,,,,,1
theres an amazon storage locker in our building and im so happy jesus,,,,,,,,,,,,,,,,,,,,,1
I really enjoyed my locker experience and will be selecting that method of delivery again,,,,,,,,,,,,,,,,,,,,,1
SPYFINDER PRO Hidden Spy Camera Finder Portable Pocket Sized Camera Detector Find Any Hidden Camera in Your House Office Rentals Hotel Rooms Gyms Locker Rooms Bathrooms Dressing Rooms via,,,,,,,,,,,,,,,,,,,,,0
I just listed If These Walls Could Talk Baltimore Ravens Stories from the Baltimore Ravens Sideline Locker Room and Press Box paperback Karpovich Todd Seidel Jeff White Stan Oct 01 2017 for 15 49 via ,,,,,,,,,,,,,,,,,,,,,1
I just listed You Win in the Locker Room First The 7 C s to Build a Winning Team in Business Sports and Life hardcover Gordon Jon Smith Mike Sep 21 2015 for 12 49 via ,,,,,,,,,,,,,,,,,,,,,1
So will be trying to pick Amazon parcels up with the gas station this time as the sweater in purple fits into the locker the same one in black not I am a bit scared of the box it will come with now I don t want my neighbours to have to accept mail for me all the time,,,,,,,,,,,,,,,,,,,,,0
Amazon is drunk in purple a sweater fits into the locker but not in black WTF,,,,,,,,,,,,,,,,,,,,,0
I just listed 4ct Magnetic Locker Wallpaper Turquoise Locker Style Turquoise for 19 50 via ,,,,,,,,,,,,,,,,,,,,,1
I just listed 4ct Magnetic Locker Wallpaper Blue Ombre Locker Style Blue Ombre for 22 50 via ,,,,,,,,,,,,,,,,,,,,,1
This locker has sassy pic twitter com ITPytJi4MX,,,,,,,,,,,,,,,,,,,,,1
Expect so Have you ever had items delivered to an Amazon Locker My nearest one is inside a supermarket so that s handy Definitely recommend that Very annoying when they deliver them there in dribs and drabs though,,,,,,,,,,,,,,,,,,,,,0
Plenty of times I have ordered to send to an Amazon locker only for them to tell me one is not available due to the size of my package So they first have to add more Amazon lockers,,,,,,,,,,,,,,,,,,,,,1
Hi can you confirm if your Sherwood forest location has an Amazon locker available to guests,,,,,,,,,,,,,,,,,,,,,1
UK Sherwood Hi do you have an Amazon locker on site that can be used by your guests,,,,,,,,,,,,,,,,,,,,,1
May have to get an amazon locker to deal with this,,,,,,,,,,,,,,,,,,,,,1
Ordered some climbing shoes and chalk bag to a Tucson Amazon locker Gonna move camp further North into Tucson on Tuesday and hit an indoor climbing gym,,,,,,,,,,,,,,,,,,,,,1
Theyre pretty good about it as long as it goes to your house It takes a couple of days if the shipping address is an Amazon Locker at 7 11,,,,,,,,,,,,,,,,,,,,,1
I have an idea for a new package handling business If anyone is interested in investing in this idea I m here I have no app building skills but this could compete with Amazon locker Walmart pickup towers Maybe you or someone you know has app building skills,,,,,,,,,,,,,,,,,,,,,1
Soon to be available from Amazon Flying Pig Bacon Delivered to your door car or Amazon locker,,,,,,,,,,,,,,,,,,,,,1
How long can a package stay in an Amazon Locker Because I m already encountering this problem where I m too lazy to get them I ll go tomorrow,,,,,,,,,,,,,,,,,,,,,0
when does the wwe Charlotte foot locker exclusive and john cena amazon exclusive get released,,,,,,,,,,,,,,,,,,,,,1
Just collected this from my Amazon locker Wonder what it is twitter com yjF4NoN5x6,,,,,,,,,,,,,,,,,,,,,1
What do you mean It was Amazon because I chose to have it delivered to a locker It might be because they tried to deliver it today but they couldn t I just want to know if they will try again,,,,,,,,,,,,,,,,,,,,,0
with Amazon deliver to a Locker nearby Anyway I managed to get enough for the week some new flavour lick treats which Ellie is trying out the new Cheese flavour looks of it quite enjoying it Was an enjoyable cycle ride great interactions with those walking on the 2 5,,,,,,,,,,,,,,,,,,,,,1
Death by Amazon Gap JCPenney Victoria s Secret Foot Locker 465 store closures in 48 hours Story WNYW ,,,,,,,,,,,,,,,,,,,,,0
i need to get up and go pick up my package from the amazon locker once i do that i can go back to bed,,,,,,,,,,,,,,,,,,,,,1
465 store closures in 48 hours Gap JCPenney Victoria s Secret Foot Locker Foot Locker reported growth more than double expectations JCPenney needs an inspiring vision for its brand as more and more customers head to Target Walmart and Amazon ,,,,,,,,,,,,,,,,,,,,,1
The Post Office loses billions while Amazon gets a good deal and brick mortar stores close by the thousands Gap JCPenney Victoria s Secret Foot Locker 465 store closures in 48 hours,,,,,,,,,,,,,,,,,,,,,0
AS AMAZON KILLS BUSINESS Gap JCPenney Victoria s Secret Foot Locker 465 store closures in 48 hours,,,,,,,,,,,,,,,,,,,,,0
Time to break Up Amazon Gap JCPenney Victoria s Secret Foot Locker 465 store closures in 48 hours ,,,,,,,,,,,,,,,,,,,,,0
Just 3 hours ago I picked up my package from an Amazon locker for the first time and I am satisfied that a liberating pastrix gets the honour ,,,,,,,,,,,,,,,,,,,,,1
my apartment sends a stupid email everyday about someTHING its very annoying im going to start emailing them at the same frequency why is the pool open when its 50 degrees out why is the gate open all the time why do i have to pay for an amazon locker,,,,,,,,,,,,,,,,,,,,,0
Gap JCPenney Victoria s Secret Foot Locker 465 store closures in 48 hours Has taken over the retail no one to blame on these closures but themselves They should been smart enough to make changes stores a mess,,,,,,,,,,,,,,,,,,,,,0
Gap JCPenney Victoria s Secret Foot Locker 465 store closures in 48 hours living in an world,,,,,,,,,,,,,,,,,,,,,0
Amazon destroys more Gap JCPenney Victoria s Secret Foot Locker 465 store closures in 48 hours Fox Business ,,,,,,,,,,,,,,,,,,,,,1
Gap JCPenney Victoria s Secret Foot Locker 465 store closures in 48 hours Fox Business thanks for killing the retail industry Two of my last three orders from you have been incorrect or defective ,,,,,,,,,,,,,,,,,,,,,0
The fruit of Amazon Gap JCPenney Victoria s Secret Foot Locker 465 store closures in 48 hours Fox Business ,,,,,,,,,,,,,,,,,,,,,0
Gap JCPenney Victoria s Secret Foot Locker 465 store closures in 48 hours Fox Business Amazon is beating them all the ingenue drove 25 000 potential jobs away @FoxBusiness ,,,,,,,,,,,,,,,,,,,,,0
changing delivery policies locker hub agreeing with apt managers to deliver all packets to lockers and not effectively communicating with loyal customers and doing nothing to retain loyal customers,,,,,,,,,,,,,,,,,,,,,1
Gap JCPenney Victoria s Secret Foot Locker 465 stores closures in 48 hours  Amazon must be stopped otherwise ALL USA stores will be closed everywhere we will BE FORCED to buy everything from Amazon This is COMMUNISM creeping in our back door ,,,,,,,,,,,,,,,,,,,,,0
I really like the concept of Amazon Locker It s great to know my stuff isn t sitting outside unattended all day,,,,,,,,,,,,,,,,,,,,,1
Does anyone else does this I make multiple purchases of the same item on Amazon and have it delivered to a nearby locker and to my home address In case I m not home when they deliver then I can pick up the order OR if I am home I don t have to go out of my way to pick it up,,,,,,,,,,,,,,,,,,,,,1
Bought a projector last month but had to return it to Amazon due to some spots on the inside lens I assumed thatd mean going through the annoying shipping process Nope theres an Amazon locker right across the street from us I can drop it off at Super easy,,,,,,,,,,,,,,,,,,,,,0
Best to get a PO Box and pick up amazon locker in Whole Foods although hard to find parking,,,,,,,,,,,,,,,,,,,,,1
Amazon Locker Where have you been all my life,,,,,,,,,,,,,,,,,,,,,1
Amazon seems to always find a way to make our lives easier Their newest service the Amazon locker makes shipping safer and simpler than ever,,,,,,,,,,,,,,,,,,,,,1
Damn my school getting an Amazon locker is considered newsworthy to the school news team,,,,,,,,,,,,,,,,,,,,,1
Blooms The Amazon Locker s for Cannabis ,,,,,,,,,,,,,,,,,,,,,1
Amazon Locker s for Cannabis Watch QwikLeaf LLC on,,,,,,,,,,,,,,,,,,,,,1
Would they deliver to an Amazon locker of your choice,,,,,,,,,,,,,,,,,,,,,1
mine is getting delivered to the Amazon locker near work but says it ll be there by 9pm Kind of hoping it turns up before I go home,,,,,,,,,,,,,,,,,,,,,1
